rep_number,initial_mse_avg_true,initial_bias_avg_true,initial_bias_squared_avg_true,initial_variance_avg_true,targeted_mse_avg_true,targeted_bias_avg_true,targeted_bias_squared_avg_true,targeted_variance_avg_true,km_mse_avg_true,km_bias_avg_true,km_bias_squared_avg_true,km_variance_avg_true,initial_covers_avg_true,targeted_covers_avg_true,km_covers_avg_true
419,0.009644170958142278,0.09462348782042414,0.008953604447301955,0.0006905665108403233,0.006909713743680966,0.08049008342042413,0.006478653529026835,0.0004310602146541309,0.0179596227174995,0.12995211462042414,0.016887552094319854,0.0010720706231796447,0.1,0.1,0.02
420,0.0021314233506327493,0.042361674779575864,0.001794511490130554,0.0003369118605021954,0.0005747493257324841,0.02267230017957587,0.000514033195432796,6.071613029968808e-05,0.0013229041679285283,0.030524628620424137,0.0009317529524148164,0.00039115121551371187,0.74,0.74,0.82
421,0.0033397557965888338,0.03633739022042413,0.001320405928031375,0.0020193498685574587,0.00236771120448319,0.03692496402042413,0.0013634529679096166,0.0010042582365735735,0.004019020806906272,0.04893892782042413,0.002395018656212683,0.0016240021506935885,0.64,1.0,0.48
422,0.0024016334000764154,0.019838388179575867,0.00039356164556353547,0.00200807175451288,0.0041053042361557405,0.05070293477957586,0.0025707875952619232,0.0015345166408938173,0.004196902259065239,0.05560426997957586,0.0030918348399615616,0.001105067419103677,1.0,1.0,0.38
423,0.0017516724506583395,0.011076603420424134,0.0001226911433333516,0.001628981307324988,0.0018449163379444908,0.018338429779575862,0.0003362980067804348,0.001508618331164056,0.0026868773864135247,0.021115674420424124,0.00044587170622935367,0.002241005680184171,0.78,0.82,0.48
424,0.00204322315670752,0.039621110020424136,0.001569832359250554,0.0004733907974569661,0.001965639975114904,0.04256408782042413,0.0018117015719847779,0.00015393840313012623,0.008148327735779478,0.08611909122042412,0.00741649787263173,0.0007318298631477475,0.42,0.32,0.04
425,0.003070359696950845,0.03161054702042412,0.0009992266829304444,0.0020711330140204005,0.0029139159189800513,0.029834374420424133,0.0008900898970580579,0.0020238260219219936,0.003130481838805701,0.038138279020424125,0.001454528326639723,0.0016759535121659782,1.0,1.0,0.58
426,0.00033963294894128295,0.007605256579575868,5.783992764118203e-05,0.0002817930213001009,0.00042045885857252933,0.01398301617957587,0.00019552474147828058,0.00022493411709424875,0.0006076679094596148,0.007334491220424135,5.379476146247872e-05,0.0005538731479971361,0.96,0.96,0.9
427,0.0015847823328217472,0.034277033620424134,0.0011749150338156865,0.00040986729900606075,0.002149268395984348,0.04301442422042414,0.001850240691014611,0.000299027704969737,0.0024574364632881044,0.04299239782042413,0.0018483462703496097,0.0006090901929384947,0.54,0.42,0.48
428,0.001506901347880442,0.036941506579575865,0.001364674908368847,0.00014222643951159516,0.0002512517140684348,0.0024842261795758685,6.171379711290115e-06,0.0002450803343571447,0.00021894620184286312,0.006229849220424137,3.881102130921923e-05,0.00018013518053364388,1.0,1.0,0.98
429,0.0006203226869682092,0.022179622220424133,0.0004919356418407319,0.00012838704512747726,0.00023603996840250246,0.006199997220424125,3.8439965533266874e-05,0.0001976000028692356,0.001470123048255537,0.03470767657957587,0.0012046228135524396,0.00026550023470309735,0.56,0.78,0.62
430,0.004098883062705339,0.05956282077957586,0.0035477296192198736,0.0005511534434854658,0.001665661789310429,0.03595945417957586,0.001293082344893016,0.0003725794444174131,0.002872223741921408,0.049016343779575866,0.0024026019575175655,0.0004696217844038426,0.98,1.0,0.3
431,0.020093804504424183,0.13701525442042414,0.018773179943893558,0.0013206245605306248,0.005774646302802107,0.07465992142042413,0.0055741038665039055,0.0002005424362982013,0.007443321182690155,0.08301533522042413,0.006891545881759392,0.000551775300930763,0.28,0.9,0.02
432,0.0005087301390498882,0.0036499929795758674,1.3322448750953118e-05,0.0004954076902989351,0.0009888080330085933,0.02257208682042413,0.0005094991034287646,0.0004793089295798287,0.0062053075358241725,0.06771291022042414,0.00458503821051922,0.0016202693253049528,0.84,0.78,0.28
433,0.002802491855931384,0.04491181902042414,0.0020170714877233314,0.0007854203682080528,0.00035762065179747803,0.008388837820424135,7.037259997737835e-05,0.0002872480518200997,0.0038224429087948316,0.045424681820424126,0.00206340171848677,0.0017590411903080617,0.96,1.0,0.52
434,0.002626434320249001,0.046539398020424144,0.002165915568103459,0.00046051875214554207,0.0012907661169336635,0.031096033020424133,0.0009669632696073081,0.00032380284732635544,0.008254705078459698,0.08122378762042415,0.006597303675407767,0.0016574014030519314,0.7,0.74,0.12
435,0.0016555923025566221,0.03059362382042413,0.0009359698184656227,0.0007196224840909994,0.0010723205996853607,0.01868776762042413,0.00034923265863497256,0.0007230879410503881,0.008991388637748265,0.08084331062042413,0.006535640872070381,0.0024557477656778843,0.68,0.68,0.26
436,0.00038664562526596067,0.0034814475795758664,1.2120477249334659e-05,0.000374525148016626,0.001083383055539743,0.031227497620424136,0.000975156607633595,0.00010822644790614794,0.00034992003833321126,0.007620478979575864,5.80716998781576e-05,0.0002918483384550537,1.0,1.0,0.94
437,0.0023497401986061566,0.019354164179575868,0.00037458367108997764,0.001975156527516179,0.0004925326214933871,0.00880438757957587,7.751724065138986e-05,0.00041501538084199723,0.00047364470380421224,0.008764803020424127,7.682177198683591e-05,0.0003968229318173763,0.6,1.0,0.9
438,0.013500020724602553,0.10765465042042414,0.011589523757143729,0.0019104969674588242,0.0013221904707535718,0.02006917562042413,0.0004027718100834263,0.0009194186606701455,0.0006341282524578361,0.021812788779575865,0.00047579775434239077,0.0001583304981154453,0.34,0.74,0.82
439,0.009321528725100978,0.08311784917957589,0.0069085768522387245,0.002412951872862254,0.003886107983283471,0.035699771779575874,0.001274473705113802,0.002611634278169669,0.002842942490442617,0.025733048779575864,0.0006621897994920308,0.002180752690950586,0.42,0.58,0.54
440,0.013406394473774017,0.06143179937957586,0.003773865975012457,0.00963252849876156,0.00736363720532449,0.043007502779575865,0.0018496452953352257,0.005513991909989265,0.005764631360402017,0.002446082579575864,5.983319986104512e-06,0.005758648040415913,0.24,1.0,0.26
441,0.0015892166265012676,0.02979932457957587,0.0008879997453989145,0.0007012168811023531,0.00012623413785044593,0.010000960179575868,0.00010001920451346217,2.6214933336983753e-05,0.0006989153173829594,0.016430555820424127,0.00026996316456807316,0.0004289521528148862,1.0,1.0,0.72
442,0.002067160661602207,0.04247803737957586,0.001804383659620644,0.00026277700198156276,0.0015669676629970785,0.028694845179575868,0.0008233941398798284,0.0007435735231172501,0.0024928687311898145,0.015482464820424133,0.00023970671691567088,0.0022531620142741435,1.0,1.0,0.44
443,0.005232988358350613,0.06808362737957586,0.004635380317160933,0.0005976080411896805,0.0009236623705863103,0.024151068179575866,0.0005832740942145219,0.00034038827637178847,0.004918440380867107,0.05558703422042413,0.0030899183734226033,0.0018285220074445033,0.96,1.0,0.36
444,0.002700709778599184,0.047219285379575864,0.002229660911757827,0.00047104886684135733,0.00020554723232724548,0.004159500179575864,1.730144174389164e-05,0.00018824579058335385,0.0071190931172651906,0.06962562242042412,0.004847727297431466,0.0022713658198337244,0.96,0.98,0.34
445,0.013268604622084483,0.10231672857957587,0.010468712947226597,0.0027998916748578854,0.003960290564814873,0.06012179857957587,0.003614630664443091,0.0003456599003717818,0.0006880626968412279,0.018577885420424135,0.00034513782669440767,0.0003429248701468202,0.48,1.0,0.82
446,4.3911004433112386e-05,0.0017258845795758686,2.978677582017773e-06,4.093232685109461e-05,0.00015276217036501794,0.0032886891795758637,1.0815476519859368e-05,0.00014194669384515857,0.00048686599453441365,0.016604048220424134,0.0002756944173061698,0.00021117157722824384,1.0,1.0,0.98
447,0.006292846410529785,0.07279529642042412,0.005299155180937413,0.0009936912295923717,0.0015366607308096845,0.031835542020424136,0.0010135017357341908,0.0005231589950754937,0.005047131291073369,0.06165912482042413,0.0038018476736206425,0.0012452836174527268,0.54,0.6,0.2
448,0.0015736404015571337,0.0017293325795758679,2.990591170782525e-06,0.0015706498103863513,0.00017101942649152085,0.008938603220424139,7.989862753217679e-05,9.112079895934406e-05,0.0004842838934040495,0.009353970179575875,8.749675812039473e-05,0.00039678713528365473,1.0,1.0,0.96
449,0.0014370217938310097,0.03475411397957587,0.0012078484385053508,0.00022917335532565892,0.0019306063985970498,0.041185279179575866,0.0016962272210996054,0.00023437917749744431,0.00293006164469061,0.044437925420424136,0.0019747292156711777,0.0009553324290194321,0.66,1.0,0.3
450,0.0053752510323029825,0.07003263197957586,0.004904569541986712,0.0004706814903162708,0.0013356951913014697,0.00742796837957586,5.517471424797883e-05,0.001280520477053491,0.0010966424428644629,0.010354858379575867,0.00010722309206107255,0.0009894193508033903,0.74,1.0,0.72
451,0.0028704763503237703,0.05094110802042415,0.0025949964863485214,0.0002754798639752489,3.000607606100028e-05,0.0020522451795758688,4.21171027709239e-06,2.5794365783907887e-05,0.0012223266512819827,0.02980047522042414,0.0008880683233631132,0.0003342583279188695,1.0,1.0,0.72
452,0.0012575192771334827,0.02838746362042413,0.0008058480908009034,0.0004516711863325793,0.00019253273499473725,0.00697010617957587,4.858238015456173e-05,0.00014395035484017553,0.004472247072960332,0.05251228862042414,0.0027575404561547266,0.0017147066168056052,0.68,0.88,0.4
453,0.0012809631688695117,0.03277146437957587,0.0010739688775818102,0.00020699429128770148,0.0005307322654692593,0.018025605979575865,0.00032492247093092116,0.00020580979453833817,0.0007823136941534171,0.014207173820424135,0.0002018437879637449,0.0005804699061896723,1.0,1.0,0.86
454,0.004418243059469481,0.06471650982042414,0.0041882266433370535,0.00023001641613242755,0.0003390822252418675,0.016739086220424127,0.0002801970074947929,5.8885217747074606e-05,0.0005684712034773398,0.021915941820424133,0.00048030850587621547,8.81626976011243e-05,1.0,1.0,0.82
455,0.0002926335572041545,0.009308253179575864,8.664357725508418e-05,0.0002059899799490703,0.0008124348955548145,0.02005858777957586,0.0004023469437109501,0.00041008795184386437,0.0009181733040998781,0.001653747979575867,2.734882379951262e-06,0.0009154384217199269,0.96,1.0,0.8
456,0.0009519203953939627,0.01824918782042414,0.00033303285610511674,0.0006188875392888459,0.001531031924144047,0.015220814179575867,0.00023167318428917778,0.0012993587398548692,0.004267703263361028,0.03135169062042414,0.0009829285047587909,0.003284774758602237,1.0,1.0,0.42
457,0.001554313109060066,0.03197661997957587,0.0010225042253182107,0.0005318088837418552,6.131844079196368e-05,0.003360011179575868,1.1289675126874817e-05,5.002876566508886e-05,0.0018100766620883274,0.037194185179575866,0.001383407411172581,0.0004266692509157465,0.62,1.0,0.5
458,0.002206290961480551,0.04069171617957586,0.0016558157656391555,0.0005504751958413955,0.0010702259198757712,0.02159094457957586,0.0004661688878383162,0.000604057032037455,0.0018366902827170102,0.033656320779575866,0.0011327479284177103,0.0007039423542992999,1.0,0.96,0.58
459,0.0037656993046471295,0.05834063477957586,0.003403629666483856,0.00036206963816327355,0.002397042585388035,0.04397073137957586,0.0019334252180548174,0.0004636173673332178,0.0028980267838872582,0.050160827579575865,0.0025161086234679387,0.0003819181604193195,1.0,1.0,0.18
460,0.0018229267066793076,0.0014030680204241358,1.968599869936903e-06,0.0018209581068093707,0.0008432562659023076,0.010012345979575867,0.00010024707201472904,0.0007430091938875785,0.003034168207200719,0.02579895177957587,0.0006655859129248809,0.0023685822942758382,0.88,1.0,0.28
461,0.0005209580259374662,0.01514949842042413,0.00022950730239043322,0.000291450723547033,0.00021896853758473497,0.005636687820424138,3.177224958491782e-05,0.00018719628799981715,0.0005950202217024858,0.014046418579575868,0.00019730187491265414,0.0003977183467898317,1.0,1.0,0.88
462,0.0025778942246887614,0.043254438779575875,0.0018709464741360773,0.0007069477505526841,0.0009116951248359079,0.01678787197957587,0.0002818326456026287,0.0006298624792332793,0.006796697180046476,0.059040743220424144,0.0034858093600200596,0.0033108878200264163,1.0,0.86,0.34
463,0.0010048520458625265,0.02996639277957587,0.0008979846962198168,0.00010686734964270971,0.0003994241124166565,0.015026638779575871,0.00022579987301185343,0.00017362423940480307,0.00065313265998796,0.02107745517957587,0.0004442591168470297,0.00020887354314093028,1.0,1.0,0.84
464,0.00308828927661374,0.04225564502042414,0.0017855395360920957,0.0013027497405216442,0.0012097366222589274,0.011280104379575873,0.0001272407548141268,0.0010824958674448006,0.00252974376771755,0.022427287620424133,0.0005029832300092296,0.0020267605377083204,0.96,1.0,0.44
465,0.004688509827813677,0.04278981097957587,0.0018309679236678316,0.0028575419041458458,0.0029671170768434184,0.019684900779575874,0.00038749531870174687,0.0025796217581416717,0.0025756056066684086,0.013334485379575862,0.00017780850033812242,0.0023977971063302863,0.82,0.76,0.44
466,0.020267838654397883,0.13252550557957588,0.017563009629122196,0.0027048290252756867,0.0023617038093517793,0.04261680017957588,0.0018161916575458986,0.0005455121518058807,0.0014582291271212765,0.035666106579575876,0.0012720711585456656,0.00018615796857561094,0.14,1.0,0.68
467,0.0034550638382700167,0.02840404017957587,0.0008067894985229605,0.0026482743397470564,0.0015647319248425129,0.02689460897957587,0.000723319992164283,0.0008414119326782299,0.0025474419070355297,0.024022797179575867,0.0005770947843310382,0.0019703471227044914,0.84,1.0,0.52
468,0.0012083952037876906,0.028627154579575872,0.0008195139793229318,0.00038888122446475884,0.0002616767894402795,0.014290014179575861,0.0002042045052524792,5.747228418780031e-05,0.0015568616094946178,0.029042780379575864,0.0008434830921762768,0.000713378517318341,0.82,1.0,0.7
469,0.0004326180412359275,0.015908383379575865,0.00025307666175156563,0.00017954137948436187,0.00047477334605567733,0.012065588779575871,0.00014557843259782716,0.00032919491345785015,0.005729124706882388,0.054281064620424126,0.0029464339763266597,0.0027826907305557283,1.0,1.0,0.4
470,6.723524089070447e-05,0.003974176620424135,1.57940798103258e-05,5.144116108037867e-05,0.00028012458989531877,0.012662122579575864,0.00016032934822020494,0.00011979524167511383,0.0008427251757680679,0.021373907220424135,0.000456843909867299,0.0003858812659007689,0.96,1.0,0.74
471,0.005903935854703413,0.05538116182042414,0.003067073084580004,0.002836862770123409,0.004282545573874132,0.02912244842042414,0.0008481170020002644,0.0034344285718738675,0.004789242954657571,0.046381457020424136,0.0021512395553374515,0.0026380033993201194,0.46,0.52,0.48
472,0.00022771563583034288,0.013126768579575869,0.00017231205334174027,5.540358248860261e-05,0.000708121607530325,0.023462788179575863,0.0005505024291596448,0.00015761917837068022,0.0025895572018655227,0.04565468777957586,0.0020843505162505536,0.0005052066856149691,1.0,1.0,0.4
473,0.0023300720107069413,0.01255026342042413,0.000157509111922036,0.0021725628987849053,0.0012759008048600312,0.013636676020424137,0.00018595893288601067,0.0010899418719740206,0.0030372274361727177,0.04589228882042415,0.0021061021731772272,0.0009311252629954905,0.74,1.0,0.44
474,0.0034547368777753584,0.057463923420424126,0.0033021024948683684,0.00015263438290698999,0.0027474471595185725,0.05026984782042414,0.0025270575998886016,0.00022038955962997092,0.005486899413144125,0.06985511062042411,0.00487973647979169,0.0006071629333524349,0.68,1.0,0.02
475,0.0007576671090037921,0.01653605522042413,0.00027344112225291615,0.0004842259867508759,0.0008968650661064822,0.01777387622042413,0.0003159106758989584,0.0005809543902075238,0.001845526015750395,0.023932386420424133,0.0005727591197765015,0.0012727668959738934,0.7,0.7,0.62
476,0.0005344241908144055,0.015633574020424132,0.00024440863665208033,0.0002900155541623252,0.001359180939202499,0.01727407422042413,0.0002983936401727215,0.0010607872990297774,0.0015846707556217024,0.024305122220424125,0.0005907389661497545,0.0009939317894719479,0.92,0.84,0.58
477,0.0111606542693767,0.09222692877957588,0.008505806392112961,0.002654847877263739,0.002943352000598039,0.04655189297957587,0.002167078739981885,0.0007762732606161542,0.0013013204380740407,0.027840696579575865,0.0007751043860360073,0.0005262160520380334,0.3,1.0,0.64
478,0.0020164913747816923,0.03752387442042413,0.0014080411515197606,0.0006084502232619317,0.0005708848761406373,0.01491718037957587,0.0002225222704768033,0.000348362605663834,0.0010045041399286648,0.026474387420424125,0.0007008931892867112,0.00030361095064195367,0.48,0.68,0.9
479,0.0006477842926437897,0.013892566579575868,0.00019300340616794834,0.0004547808864758414,0.0024571023819559955,0.04471855257957587,0.0019997489448122917,0.0004573534371437038,0.012242374528945691,0.09839027377957586,0.009680645974419894,0.0025617285545257978,1.0,1.0,0.16
480,0.0007164303640019963,0.025082838620424132,0.0006291487932582404,8.728157074375589e-05,0.00034778304984067835,0.014265440820424134,0.0002035028018010232,0.00014428024803965516,0.0011752356720542416,0.026922294220424133,0.0007248099260910827,0.00045042574596315893,0.82,0.82,0.84
481,0.0028713223657076833,0.003982785220424131,1.5862578112028895e-05,0.0028554597875956544,0.0015795525147741982,0.012000340220424132,0.0001440081654059291,0.001435544349368269,0.0057431142930250015,0.06649248902042412,0.004421251096131222,0.0013218631968937794,0.28,0.42,0.26
482,0.000632910275864713,0.012211988979575865,0.00014913267483728236,0.00048377760102743064,0.00038508691297535496,0.015098841220424136,0.000227975006199579,0.00015711190677577597,0.0051394058482132545,0.05822613017957587,0.003390282235688916,0.0017491236125243385,1.0,1.0,0.38
483,0.0007847241485947916,0.02199312402042413,0.0004836975041777569,0.00030102664441703474,0.000947977253571394,0.02467237202042413,0.0006087259411142075,0.0003392513124571866,0.005231910659756077,0.06737319502042413,0.004539147407260103,0.0006927632524959745,1.0,1.0,0.12
484,0.0034437214246077924,0.02450715157957587,0.0006006004785443081,0.0028431209460634843,0.00327105382690325,0.01038836737957587,0.00010791817681303602,0.0031631356500902144,0.0025850317071242314,0.004322063979575871,1.8680237043547216e-05,0.002566351470080684,0.98,0.94,0.38
485,0.0006851326355851273,0.00754857182042413,5.6980936528101265e-05,0.000628151699057026,0.0006667433629851279,0.010710308979575874,0.00011471071843798359,0.0005520326445471443,0.0018223018299595819,0.040692960020424135,0.001655916995223837,0.00016638483473574482,0.82,1.0,0.38
486,0.004034886254112604,0.010482323179575861,0.00010987909924107339,0.003925007154871531,0.0043675132001992235,0.02812330937957587,0.00079092053045934,0.0035765926697398833,0.005064255424282917,0.017042518620424132,0.00029044744092750327,0.004773807983355414,0.86,0.82,0.46
487,0.0003338862731118202,0.01675446622042414,0.00028071213833133355,5.317413478048665e-05,0.0007512915647721181,0.02622718142042413,0.0006878650452598408,6.342651951227738e-05,0.007399803893117387,0.07989737942042413,0.006383591238251213,0.0010162126548661742,1.0,1.0,0.04
488,0.005266852457493719,0.06853468517957587,0.004697003072663576,0.0005698493848301433,0.0010992575188737785,0.02121765297957587,0.0004501887979617047,0.0006490687209120738,0.006729660484827973,0.07457804977957587,0.005561885508924896,0.001167774975903077,0.72,1.0,0.16
489,0.0013830865088362981,0.027466742420424132,0.0007544219391899265,0.0006286645696463717,0.0003895040850934125,0.003680200979575866,1.3543879250071163e-05,0.00037596020584334134,0.0016426913131529102,0.03802702437957586,0.0014460545831648571,0.0001966367299880531,0.6,1.0,0.54
490,0.0008702210997976601,0.009427977779575865,8.888676501217625e-05,0.0007813343347854838,0.0016210916712572163,0.03038157357957587,0.0009230400131711824,0.0006980516580860339,0.005156213744351901,0.04241763502042414,0.0017992557607259122,0.0033569579836259886,0.98,0.98,0.38
491,0.00012144938774260417,0.0064177228204241295,4.118716619979264e-05,8.026222154281153e-05,0.0012432865298463264,0.023752798820424137,0.0005641954518035423,0.0006790910780427842,0.0026476788247489984,0.042687410979575874,0.0018222150561392149,0.0008254637686097835,1.0,1.0,0.58
492,0.011113917591923133,0.07050943642042413,0.004971580624325834,0.006142336967597299,0.006065497367312891,0.020364889420424127,0.0004147287211061025,0.005650768646206788,0.010331952805277963,0.05302120282042413,0.0028112479485245517,0.007520704856753411,0.44,0.46,0.3
493,0.010557482454675905,0.09560400997957588,0.009140126724174845,0.0014173557305010593,0.0029983018493892595,0.04965008817957586,0.002465131256239659,0.0005331705931496005,0.003997242031192119,0.05706206737957587,0.0032560795336312566,0.0007411624975608624,0.28,1.0,0.16
494,0.008557014471581928,0.07976826757957586,0.006362976512646814,0.002194037958935114,0.003150522988734898,0.051095828179575864,0.002610783657356739,0.0005397393313781589,0.0031836915709938405,0.04762631817957587,0.0022682661833421987,0.0009154253876516418,0.34,1.0,0.46
495,0.0005746827132766477,0.02255303417957586,0.000508639350705117,6.604336257153064e-05,0.0007909748432806885,0.014212091379575869,0.00020198354138141472,0.0005889913018992738,0.0046345619918594224,0.06451209137957586,0.004161809934166746,0.00047275205769267605,0.96,0.96,0.04
496,0.004583184952748881,0.060800207379575866,0.0036966652173994314,0.0008865197353494498,0.003633488734360464,0.03920879917957588,0.00153732993310431,0.002096158801256154,0.0025900122468756797,0.04173471717957588,0.001741786618059186,0.0008482256288164936,0.88,1.0,0.44
497,0.007253198511486525,0.06903812717957586,0.004766263004463291,0.002486935507023234,0.004692555431737093,0.057040652779575866,0.003253636069520136,0.0014389193622169573,0.004608451181301744,0.05821472817957587,0.0033889545770219047,0.0012194966042798393,0.5,1.0,0.34
498,0.0029865495980637737,0.04857479042042412,0.002359510264388127,0.0006270393336756468,0.003022842025720314,0.05007922362042413,0.002507928638424446,0.0005149133872958678,0.008733611162791845,0.08771421502042413,0.007693783516649198,0.0010398276461426464,0.96,0.96,0.02
499,0.0009610874924479364,0.014540954420424137,0.00021143935545685225,0.0007496481369910842,0.00048742101580835054,0.020040426020424135,0.0004016186750800927,8.580234072825784e-05,0.0026365546321556947,0.03960426277957587,0.0015684976303136987,0.001068057001841996,1.0,1.0,0.56
